,item_id,status,type,uploader_user_id,created,language
0,60103bf8ef26370018b0302b,REJECTED,quiz,emvfp9uUR4N0NIlHTe7DYjtrskJ2,2021-12-21 15:56:52.335,en
1,601158eac7955600175b932e,APPROVED,gcninspiration,asaBi2KJAhU1VsaU6XAcoPVSGP52,2021-01-27 12:13:30.918,it
2,60115859c7955600175b932b,APPROVED,bikevault,mwUPrpZfsDMeYEZcTwpkikjY6Li2,2021-01-27 12:11:05.092,fr
3,6011561e06640000183c1b13,APPROVED,racing,yNbxcva1mFOVZ0jHl3DwwCb8x2T2,2021-01-27 12:01:34.015,en
4,601153b98678fc0018dbfd6d,APPROVED,racing,yNbxcva1mFOVZ0jHl3DwwCb8x2T2,2021-01-27 11:51:21.104,en
5,601152d18678fc0018dbfd6b,APPROVED,gcninspiration,Tc4Xlnle82UpkOhtB6HSB0xWdtH2,2021-01-27 11:47:29.964,en
6,601152a306640000183c1b0f,APPROVED,bikevault,3HrHBkQlVIcO5h24WLr1osmv5np1,2021-01-27 11:46:43.453,it
7,601152507471d900182e7180,APPROVED,bikevault,3HrHBkQlVIcO5h24WLr1osmv5np1,2021-01-27 11:45:20.138,it
8,6011515d7471d900182e717e,APPROVED,bikevault,5NwY9WNiuzXO2K2uQZ2szanbZgA2,2021-01-27 11:41:17.258,und
9,6011515906640000183c1b0b,APPROVED,gcninspiration,lbmrAlFk4RTiUJs6GsY3Te0qL9G3,2021-01-27 11:41:13.907,it
10,60114f948678fc0018dbfd64,APPROVED,bikevault,dIxLe6wDj1Mw97lCnSlbGSe04gO2,2021-01-27 11:33:40.053,it
11,60114e4c7471d900182e7177,APPROVED,training,htktipP34dS9sbDq4UurShKn0d52,2021-01-27 11:28:12.491,es
12,60114c7bc7955600175b9311,APPROVED,news,xvZP9PxsYldGOONzZmuvlT8vzr82,2021-01-27 11:20:27.606,IT
13,60114c7b8678fc0018dbfd5b,APPROVED,news,hDZ9YjNP9QRTgyR5EBjQy78Bmxp1,2021-01-27 11:20:27.115,es
14,60114c7a8678fc0018dbfd53,APPROVED,news,hDZ9YjNP9QRTgyR5EBjQy78Bmxp1,2021-01-27 11:20:26.817,es
15,60114c7aef26370018b03717,APPROVED,news,xvZP9PxsYldGOONzZmuvlT8vzr82,2021-01-27 11:20:26.149,IT
16,60114c787471d900182e716e,APPROVED,videos,EjzUrt9pRnXx9buB1je1vcQMjDn1,2021-01-27 11:20:24.962,JP
17,60114c777471d900182e716a,APPROVED,news,hDZ9YjNP9QRTgyR5EBjQy78Bmxp1,2021-01-27 11:20:23.986,es
18,60114c4a01ca20001787b7e3,APPROVED,gcninspiration,fHxK1FBGqrbdhl3TrpU2RFns9bC2,2021-01-27 11:19:38.877,en
19,60114abc01ca20001787b7df,APPROVED,training,htktipP34dS9sbDq4UurShKn0d52,2021-01-27 11:13:00.876,es
20,60114a7ac7955600175b9302,APPROVED,extremecorner,dRSHR19qwlUGO4Iy4kqaDFhRTSp2,2021-01-27 11:11:54.651,en
21,60114a77ef26370018b03708,APPROVED,buyupgrades,V12vphUdUlTGzrknfHyPkdOyZiG2,2021-01-27 11:11:51.283,en
22,60104d398678fc0018dbf67e,APPROVED,news,,2021-01-27 11:10:29.850,en
23,601149e7c7955600175b92ff,REJECTED,gcninspiration,FZnFC648wcbqNLhpDqjcJphyA1B3,2021-01-27 11:09:27.135,ja
24,601149ad7471d900182e715f,APPROVED,gcninspiration,HPDNAwRTDSQgatzsFdGRNxjQaJg1,2021-01-27 11:08:29.925,en
25,6011497cc7955600175b92fd,REJECTED,gcninspiration,FZnFC648wcbqNLhpDqjcJphyA1B3,2021-01-27 11:07:40.025,ja
26,601148e38678fc0018dbfd45,APPROVED,gcninspiration,yhWPd1LurfcRvZJhOSHNf5B4ljh2,2021-01-27 11:05:07.415,en
27,5ff9c01cb4c1380010e9d2df,APPROVED,news,emvfp9uUR4N0NIlHTe7DYjtrskJ2,2021-01-27 11:05:02.593,en
28,6011486901ca20001787b7d4,APPROVED,bikevault,htktipP34dS9sbDq4UurShKn0d52,2021-01-27 11:03:05.195,es
29,6011485def26370018b03701,APPROVED,gcninspiration,4L9nLfqnr9MbshQ8GXD9XyABQ0K3,2021-01-27 11:02:53.900,en
30,6011484806640000183c1aeb,APPROVED,bikevault,eCaZ1mOOC5MQI967W22mqpq3RDB3,2021-01-27 11:02:32.229,it
31,601147dd8678fc0018dbfd3d,APPROVED,gcninspiration,76WDXdz5kjTupQPz3B19vIJ8LTs1,2021-01-27 11:00:45.868,en
32,601147d5ef26370018b036fc,REJECTED,gcninspiration,FZnFC648wcbqNLhpDqjcJphyA1B3,2021-01-27 11:00:37.921,ja
33,601146f18678fc0018dbfd3b,APPROVED,gcninspiration,F91NuzNkp0b5m62tY2dMxD8NNzI2,2021-01-27 10:56:49.085,en
34,6011461fef26370018b036f9,APPROVED,gcninspiration,kYkPeGleJUSZGAN89NipQ75geuC3,2021-01-27 10:53:19.294,it
35,601145ef7471d900182e7153,APPROVED,news,,2021-01-27 10:52:31.950,en
36,601145bcc7955600175b92e3,APPROVED,news,,2021-01-27 10:51:40.820,en
37,60114549c7955600175b92e0,APPROVED,videos,,2021-01-27 10:49:45.710,en-us
38,601144df7471d900182e714f,APPROVED,news,,2021-01-27 10:47:59.547,en
39,6011449b06640000183c1ae4,APPROVED,bikevault,XhWDaGxTNBar8NrEGJH9xqFB4Hn2,2021-01-27 10:46:51.090,en
40,601143ef01ca20001787b7a8,REJECTED,bikevault,3mm3wixJSbgCk9HTZtEWZqTH3vY2,2021-01-27 10:43:59.501,en
41,601143e3ef26370018b036e5,APPROVED,news,,2021-01-27 10:43:47.166,en
42,6011432a06640000183c1ae1,REJECTED,bikevault,3mm3wixJSbgCk9HTZtEWZqTH3vY2,2021-01-27 10:40:42.525,en
43,60114295c7955600175b92da,REJECTED,bikevault,3mm3wixJSbgCk9HTZtEWZqTH3vY2,2021-01-27 10:38:13.699,en
44,601122aa06640000183c1a71,APPROVED,news,,2021-01-27 10:37:45.000,en
45,6011423f06640000183c1adc,REJECTED,bikevault,3mm3wixJSbgCk9HTZtEWZqTH3vY2,2021-01-27 10:36:47.519,en
46,60114186c7955600175b92d7,APPROVED,gcninspiration,DPI4nXh1vxbJhvhhssAgVgj4sMp2,2021-01-27 10:33:42.171,en
47,60113e74c7955600175b92cd,APPROVED,gcninspiration,W5brc3RHu5Qx3fJSgaqyEB7EryF3,2021-01-27 10:20:36.783,en
48,60113e6d8678fc0018dbfd18,APPROVED,news,xvZP9PxsYldGOONzZmuvlT8vzr82,2021-01-27 10:20:29.286,IT
49,60113e6b8678fc0018dbfd12,APPROVED,news,hDZ9YjNP9QRTgyR5EBjQy78Bmxp1,2021-01-27 10:20:27.901,es
50,60113e6bc7955600175b92be,APPROVED,news,NOkeDlvTcUNgLEwsmwhqDBRyZ3p1,2021-01-27 10:20:27.888,ja
51,60113e6901ca20001787b78f,APPROVED,news,NOkeDlvTcUNgLEwsmwhqDBRyZ3p1,2021-01-27 10:20:25.931,ja
52,60113e6906640000183c1aca,APPROVED,videos,yNbxcva1mFOVZ0jHl3DwwCb8x2T2,2021-01-27 10:20:25.049,en
53,60113e687471d900182e7139,APPROVED,news,xvZP9PxsYldGOONzZmuvlT8vzr82,2021-01-27 10:20:24.693,IT
54,60113e617471d900182e7136,APPROVED,news,xvZP9PxsYldGOONzZmuvlT8vzr82,2021-01-27 10:20:17.065,IT
55,60113e6001ca20001787b78b,APPROVED,news,hDZ9YjNP9QRTgyR5EBjQy78Bmxp1,2021-01-27 10:20:16.635,es
56,60113deec7955600175b92ba,APPROVED,gcninspiration,xD2Ysi0e9FYAS5SeOeuOiRJTSWZ2,2021-01-27 10:18:22.714,en
57,60113dbcc7955600175b92b7,REJECTED,gcninspiration,xD2Ysi0e9FYAS5SeOeuOiRJTSWZ2,2021-01-27 10:17:32.737,en
58,60113daac7955600175b92b4,APPROVED,gcninspiration,xD2Ysi0e9FYAS5SeOeuOiRJTSWZ2,2021-01-27 10:17:14.527,en
59,60113d6a01ca20001787b784,APPROVED,gcninspiration,5e1CpUQhDeWOlAk5S1NBCbNqvDs2,2021-01-27 10:16:10.057,kn
60,60113cac8678fc0018dbfd02,REJECTED,bikevault,3mm3wixJSbgCk9HTZtEWZqTH3vY2,2021-01-27 10:13:00.236,en
61,60113bdac7955600175b92b0,APPROVED,gcninspiration,fVkv8rboBYdnimHpTBfUrf8JH9r1,2021-01-27 10:09:30.509,it
62,60113b3e01ca20001787b779,APPROVED,bikevault,Q4OYTvqGuzUsS9I9MnicP8crqcS2,2021-01-27 10:06:54.566,en
63,60113a3b06640000183c1ab5,REJECTED,training,szDxZNEzRYfXYpJGU6a78yY0ggj1,2021-01-27 10:02:35.639,en
64,6011393501ca20001787b775,APPROVED,gcninspiration,RjghOMVneqRHkOtAHHZZ7uHMrpv2,2021-01-27 09:58:13.595,it
65,60113922ef26370018b036bd,APPROVED,bikevault,RqlNYAc6tIgwDRdSVnjzjxdFvTC3,2021-01-27 09:57:54.731,en
66,6011379d06640000183c1ab1,APPROVED,news,,2021-01-27 09:51:25.087,en
67,6011375206640000183c1aaf,APPROVED,bikevault,gWr67U2FhLbDo6qVVzgIM5XRbP33,2021-01-27 09:50:10.816,en
68,6011362501ca20001787b771,APPROVED,extremecorner,RqlNYAc6tIgwDRdSVnjzjxdFvTC3,2021-01-27 09:45:09.289,fr
69,6011339b06640000183c1aac,APPROVED,bikevault,QGN2EeQVIvUQ2l3f5SvHnvyZZyv1,2021-01-27 09:34:19.782,en
70,601131697471d900182e7119,APPROVED,bikevault,fVkv8rboBYdnimHpTBfUrf8JH9r1,2021-01-27 09:24:57.572,en
71,601130e006640000183c1aaa,REJECTED,bikevault,fVkv8rboBYdnimHpTBfUrf8JH9r1,2021-01-27 09:22:40.637,en
72,601130b2c7955600175b929e,APPROVED,gcninspiration,hacZxMCl9MaFOXAASsNFOQzzsXD2,2021-01-27 09:21:54.207,en
73,6011308fef26370018b036b2,APPROVED,gcninspiration,IkjtnKDPrgU9yGnjXhlauUxEQLs1,2021-01-27 09:21:19.089,en
74,60113070ef26370018b036af,APPROVED,gcninspiration,iuwe37UKvIRmbdPWlm9tnDheDfB2,2021-01-27 09:20:48.484,en
75,6011305b8678fc0018dbfce6,APPROVED,news,NOkeDlvTcUNgLEwsmwhqDBRyZ3p1,2021-01-27 09:20:27.890,ja
76,6011305b7471d900182e7105,APPROVED,news,NOkeDlvTcUNgLEwsmwhqDBRyZ3p1,2021-01-27 09:20:27.725,ja
77,6011305bc7955600175b9293,APPROVED,news,xvZP9PxsYldGOONzZmuvlT8vzr82,2021-01-27 09:20:27.620,IT
78,6011305bc7955600175b9291,APPROVED,news,xvZP9PxsYldGOONzZmuvlT8vzr82,2021-01-27 09:20:27.399,IT
79,601130558678fc0018dbfcde,APPROVED,news,xvZP9PxsYldGOONzZmuvlT8vzr82,2021-01-27 09:20:21.339,IT
80,601130388678fc0018dbfcda,APPROVED,gcninspiration,aNrRiGXHvmV57Yh6XQwsKgPkOUe2,2021-01-27 09:19:52.851,en
81,60112fa1ef26370018b0369b,APPROVED,bikevault,K5tPBzs7PDfGxBZ3AbArhBj8qJ33,2021-01-27 09:17:21.522,id
82,60112e5201ca20001787b759,APPROVED,gcninspiration,2enY9iC31bVU4pM8Y82ix1Mo8Pj1,2021-01-27 09:11:46.728,en
83,60112bd38678fc0018dbfccf,APPROVED,bikevault,RsccCUzxm6U1G0ghkvVcVmssN9r2,2021-01-27 09:01:07.584,en
84,6003e453c7955600175b4db9,APPROVED,racing,NOkeDlvTcUNgLEwsmwhqDBRyZ3p1,2021-01-27 09:00:00.404,ja
85,601129b6ef26370018b03690,APPROVED,gcninspiration,xCCzdbwUKHMnbWQXSbzzpgwRQgr1,2021-01-27 08:52:06.344,it
86,6011293b06640000183c1a88,REJECTED,gcninspiration,xCCzdbwUKHMnbWQXSbzzpgwRQgr1,2021-01-27 08:50:03.314,en
87,6011291b7471d900182e70f1,REJECTED,bikevault,RsccCUzxm6U1G0ghkvVcVmssN9r2,2021-01-27 08:49:31.333,it
88,601127d97471d900182e70e3,APPROVED,gcninspiration,0mmwoaYT0eRupLIJWdl1nQ2JcWs2,2021-01-27 08:44:09.728,it
89,601127c97471d900182e70e1,APPROVED,gcninspiration,CHuHS2MOZBeioZezBMfWOZRRLhO2,2021-01-27 08:43:53.334,en
90,6011271801ca20001787b741,APPROVED,training,gEy7w80tP4Yv9S6jrYm8jJkLAc82,2021-01-27 08:40:56.412,en
91,601126bf8678fc0018dbfcc4,APPROVED,bikevault,gdafNj9qs3VDj7dgJfAFkD97nP23,2021-01-27 08:39:27.419,el
92,6011264fef26370018b03688,APPROVED,gcninspiration,KvHGF6VgZuan6ZSEz2cFAXmIdlh2,2021-01-27 08:37:35.006,it
93,6011255b06640000183c1a77,REJECTED,gcninspiration,KvHGF6VgZuan6ZSEz2cFAXmIdlh2,2021-01-27 08:33:31.328,it
94,601123a17471d900182e70da,APPROVED,news,,2021-01-27 08:26:09.865,en
95,6011232bc7955600175b9280,APPROVED,epicride,xSsmPeWhlsVjzHXM0roq3yApjjT2,2021-01-27 08:24:11.885,fr
96,60112318ef26370018b03685,APPROVED,news,,2021-01-27 08:23:52.862,en-GB
97,601122f4c7955600175b927e,APPROVED,news,,2021-01-27 08:23:16.301,en-GB
98,601122d906640000183c1a73,APPROVED,extremecorner,xSsmPeWhlsVjzHXM0roq3yApjjT2,2021-01-27 08:22:49.112,fr
99,601122c1ef26370018b03681,APPROVED,news,,2021-01-27 08:22:25.753,en
100,6011229706640000183c1a6f,APPROVED,gcninspiration,rCer7baQ8TOMHZFNeXWuLbZXI543,2021-01-27 08:21:43.024,en
101,60112262c7955600175b9279,APPROVED,bikevault,PFK8Brwfu1fY1XPdZlVYnoGx8UG3,2021-01-27 08:20:50.226,de
102,6011225fef26370018b0367c,APPROVED,news,,2021-01-27 08:20:47.256,en
103,6011224bc7955600175b9273,APPROVED,news,emvfp9uUR4N0NIlHTe7DYjtrskJ2,2021-01-27 08:20:27.788,en
104,6011224bef26370018b03676,APPROVED,news,xvZP9PxsYldGOONzZmuvlT8vzr82,2021-01-27 08:20:27.665,IT
105,6011224aef26370018b0366e,APPROVED,videos,EjzUrt9pRnXx9buB1je1vcQMjDn1,2021-01-27 08:20:26.452,JP
106,6011224a01ca20001787b732,APPROVED,news,emvfp9uUR4N0NIlHTe7DYjtrskJ2,2021-01-27 08:20:26.420,en
107,6011224806640000183c1a5e,APPROVED,news,xvZP9PxsYldGOONzZmuvlT8vzr82,2021-01-27 08:20:24.900,IT
108,6011223e01ca20001787b726,APPROVED,news,,2021-01-27 08:20:14.439,en
109,6011221b8678fc0018dbfca9,APPROVED,news,,2021-01-27 08:19:39.102,en
110,601121e97471d900182e70c1,APPROVED,news,,2021-01-27 08:18:49.545,en
111,6011200b06640000183c1a59,APPROVED,bikevault,MqkGV3m6aiUokYJsKxojgCirD5A3,2021-01-27 08:10:51.763,en
112,6011200bc7955600175b9265,APPROVED,gcninspiration,MA06yEdJqZbd7Ou2BFMqQKCeGek1,2021-01-27 08:10:51.578,es
113,60111ee106640000183c1a57,APPROVED,gcninspiration,Q4OYTvqGuzUsS9I9MnicP8crqcS2,2021-01-27 08:05:53.825,en
114,600fd2bcef26370018b02ee4,APPROVED,videos,,2021-01-27 08:00:24.086,en-us
115,60111c9d8678fc0018dbfca4,APPROVED,gcninspiration,v4Fjx2HGLHTzaOr4fQ8pqY8nrs62,2021-01-27 07:56:13.101,ja
116,60111c22ef26370018b03665,APPROVED,training,ETcfBVbXF0PsTciIxZAqj6qW9Qj2,2021-01-27 07:54:10.463,de
117,601117c406640000183c1a52,APPROVED,bikevault,wcycVIHuY2bQw9euDqQvDSAHV8I2,2021-01-27 07:35:32.756,es
118,6011143ec7955600175b925d,APPROVED,news,xvZP9PxsYldGOONzZmuvlT8vzr82,2021-01-27 07:20:30.482,IT
119,6011143d8678fc0018dbfc9e,APPROVED,news,NOkeDlvTcUNgLEwsmwhqDBRyZ3p1,2021-01-27 07:20:29.890,ja
120,6011143bef26370018b03659,APPROVED,news,NOkeDlvTcUNgLEwsmwhqDBRyZ3p1,2021-01-27 07:20:27.055,ja
121,6011143901ca20001787b712,APPROVED,news,NOkeDlvTcUNgLEwsmwhqDBRyZ3p1,2021-01-27 07:20:25.816,ja
122,601113fe01ca20001787b70f,APPROVED,bikevault,XES5VDLIeGeAW6XO7CxWHatjHlr2,2021-01-27 07:19:26.812,en
123,601113177471d900182e70a8,APPROVED,gcninspiration,3JvNCSC6BeS9f2uw2b0aDXVRmSs2,2021-01-27 07:15:35.423,en
124,6011126a06640000183c1a40,APPROVED,gcninspiration,o3G2kRmi2iTvf9Lw5YcIEWZ1TEK2,2021-01-27 07:12:42.454,de
125,601111abef26370018b03652,APPROVED,gcninspiration,z9Pn3Q4bPycfanV67sB6nMvyCY23,2021-01-27 07:09:31.955,it
126,6011111c01ca20001787b70b,APPROVED,bikevault,4yWNxsYlXtabzYFq87PtdqvlLKp2,2021-01-27 07:07:08.519,it
127,601110dd06640000183c1a3b,APPROVED,bikevault,zuVtLn29h3fTte3xMgbkSlo7nrk2,2021-01-27 07:06:05.572,en
128,60111038ef26370018b0364e,APPROVED,bikevault,DzOU4giP09QjHDKFoErFYXBHxhm1,2021-01-27 07:03:20.970,da
129,60110ff601ca20001787b706,APPROVED,bikevault,DzOU4giP09QjHDKFoErFYXBHxhm1,2021-01-27 07:02:14.289,da
130,60110aea7471d900182e70a0,APPROVED,gcninspiration,iLeA7eNbfPbSakSPOxnzqmXISdn1,2021-01-27 06:40:42.959,it
131,60110ace06640000183c1a36,APPROVED,gcninspiration,BVqiTJbcwabzdvDdawJNF4JexQ63,2021-01-27 06:40:14.290,en
132,60110aa0ef26370018b03649,APPROVED,gcninspiration,BVqiTJbcwabzdvDdawJNF4JexQ63,2021-01-27 06:39:28.880,en
133,5ff6c52d857cf90011df7709,APPROVED,news,emvfp9uUR4N0NIlHTe7DYjtrskJ2,2021-01-27 06:24:00.712,en
134,60110646c7955600175b9246,APPROVED,gcninspiration,4fRdPp88HqNnzl4ZRJ6bYOmHRcC3,2021-01-27 06:20:54.402,es
135,6011062bef26370018b03645,APPROVED,news,NOkeDlvTcUNgLEwsmwhqDBRyZ3p1,2021-01-27 06:20:27.742,ja
136,6011062a01ca20001787b6fd,APPROVED,news,xvZP9PxsYldGOONzZmuvlT8vzr82,2021-01-27 06:20:26.716,IT
137,601103a806640000183c1a25,APPROVED,gcninspiration,R6WMLP6nSoUDrTMMg2GuLAwveVf2,2021-01-27 06:09:44.087,ja
138,6011020fc7955600175b9236,APPROVED,gcninspiration,hLkC10acSgYUy3FcmFB2dW1BGiB2,2021-01-27 06:02:55.791,en
139,601100d37471d900182e708f,APPROVED,bikevault,HCRWGNCcWPUi1NF9AMeoJb85PzE3,2021-01-27 05:57:39.211,es
140,6010fda8ef26370018b03638,APPROVED,gcninspiration,MGpUdRw71ZQpbl0UYdaEN1Ks8zA3,2021-01-27 05:44:08.694,ja
141,6010fb418678fc0018dbfc73,APPROVED,bikevault,Yo6C9uhlhThBYjJDpTJVJLa6Zzx1,2021-01-27 05:33:53.090,en
142,6010facc06640000183c1a1f,APPROVED,bikevault,K9Y9n5P3KLRWVGmZAT7CBjRRaSu2,2021-01-27 05:31:56.934,sl
143,6010f86501ca20001787b6e9,APPROVED,bikevault,PCpB9SFBSRhgDJlag64Vtoj22n83,2021-01-27 05:21:41.294,en
144,6010f8648678fc0018dbfc6f,APPROVED,bikevault,qLmBUKfmtqWKuFsaicn8udLjiC03,2021-01-27 05:21:40.642,en
145,6010f84601ca20001787b6e5,REJECTED,gcninspiration,FZnFC648wcbqNLhpDqjcJphyA1B3,2021-01-27 05:21:10.602,ja
146,6010f821c7955600175b922c,APPROVED,gcninspiration,JGP4BpiIzGZSpL0XPMzA5d6mPR32,2021-01-27 05:20:33.038,en
147,6010f81706640000183c1a12,APPROVED,bikevault,qLmBUKfmtqWKuFsaicn8udLjiC03,2021-01-27 05:20:23.755,en
148,6010f73ac7955600175b921d,APPROVED,extremecorner,3TWOm3blwvNqvlxpJNINshsmSSb2,2021-01-27 05:16:42.582,en
149,60104a5001ca20001787b11c,APPROVED,news,,2021-01-27 04:58:40.553,en
150,6010f2117471d900182e7075,APPROVED,epicride,BFLgUdRfWBWvVgauMJvPGFNwm5I2,2021-01-27 04:54:41.862,es
151,6010f191c7955600175b921a,APPROVED,epicride,BFLgUdRfWBWvVgauMJvPGFNwm5I2,2021-01-27 04:52:33.660,es
152,6010f15a7471d900182e7071,APPROVED,welcometothegcnshow,QMLE5YEATfTu4Y6FrQP20zBEiT63,2021-01-27 04:51:38.208,es
153,6010f14a01ca20001787b6d1,APPROVED,racing,NOkeDlvTcUNgLEwsmwhqDBRyZ3p1,2021-01-27 04:51:22.838,ja
154,6010f14301ca20001787b6ce,APPROVED,welcometothegcnshow,QMLE5YEATfTu4Y6FrQP20zBEiT63,2021-01-27 04:51:15.980,es
155,6010ee9606640000183c1a07,REJECTED,bikevault,ehp1WXcROuh2Ja8RjnV9ZdWq3yf1,2021-01-27 04:39:50.287,bg
156,6010edb57471d900182e706c,APPROVED,gcninspiration,iQUFTvjdHJX5scNAeAthQZgzyyI3,2021-01-27 04:36:05.377,en
157,6010eca6c7955600175b9212,APPROVED,hackorbodge,TMltvx580WgKKMlDxfTmhsMK2LE3,2021-01-27 04:31:34.507,en
158,6010ebf9ef26370018b0361c,APPROVED,gcninspiration,KJSwJ0MR9zffwqRrbCxKXVTz2463,2021-01-27 04:28:41.048,en
159,6010e8f3ef26370018b0360e,APPROVED,gcninspiration,Z5pjNt0a5gUWEw6XkZlRQObl1Vn1,2021-01-27 04:15:47.230,en
160,6010e83506640000183c19f6,APPROVED,gcninspiration,PzZo48JqKRY81IK18DO7OXwro8E2,2021-01-27 04:12:37.505,en
161,6010e67d7471d900182e705c,APPROVED,bikevault,pZSB1p3ZOLcw5AAfkOUbmJzXqUH3,2021-01-27 04:05:17.179,en
162,6010480701ca20001787b10b,APPROVED,videos,,2021-01-27 03:48:49.240,en
163,6010e12e7471d900182e7059,APPROVED,epicride,J0jowFwhRjNXl83Fpc9UaOHKMU32,2021-01-27 03:42:38.731,es
164,6010e0fa7471d900182e7057,APPROVED,gcninspiration,pgyxqnXNikYhrtJjp79SPQ8ZHf73,2021-01-27 03:41:46.239,es
165,6010e0b18678fc0018dbfc44,APPROVED,gcninspiration,ldlEtScpF5VEKXa52wVLbVOBMkk2,2021-01-27 03:40:33.834,en
166,6010dfbf01ca20001787b6b8,APPROVED,gcninspiration,W1UbX4YB7oZyoAjvEkkDwdRByA82,2021-01-27 03:36:31.521,es
167,6010dfaf01ca20001787b6b6,APPROVED,gcninspiration,W1UbX4YB7oZyoAjvEkkDwdRByA82,2021-01-27 03:36:15.128,es
168,6010dd707471d900182e704e,APPROVED,gcninspiration,oCX3aonGuhRLtXS39AzyLnstaLr1,2021-01-27 03:26:40.412,en
169,6010dd68ef26370018b03604,APPROVED,bikevault,zBd8lRRzNCSXndJS4XnUfGb01V52,2021-01-27 03:26:32.902,en
170,600e82cd8678fc0018dbeefa,APPROVED,news,,2021-01-27 03:25:11.778,en-GB
171,6010dc328678fc0018dbfc3d,REJECTED,bikevault,zBd8lRRzNCSXndJS4XnUfGb01V52,2021-01-27 03:21:22.788,en
172,6010dbfaef26370018b035fd,APPROVED,news,NOkeDlvTcUNgLEwsmwhqDBRyZ3p1,2021-01-27 03:20:26.555,ja
173,6010dbef8678fc0018dbfc2e,APPROVED,news,NOkeDlvTcUNgLEwsmwhqDBRyZ3p1,2021-01-27 03:20:15.112,ja
174,6010dbee7471d900182e7040,APPROVED,news,NOkeDlvTcUNgLEwsmwhqDBRyZ3p1,2021-01-27 03:20:14.873,ja
175,6010d9f2c7955600175b91e9,APPROVED,bikevault,MtWI3qemW8UqGPzbYIVlGEDVGgH2,2021-01-27 03:11:46.548,en
176,6010d8c6ef26370018b035f1,APPROVED,hackorbodge,rAgthyXqNEQfHaELl3rEDHvIOrX2,2021-01-27 03:06:46.515,en
177,6010d6d38678fc0018dbfc29,APPROVED,gcninspiration,XQTo658kbjX3HElisAsOtDbVBa02,2021-01-27 02:58:27.378,en
178,6010d35606640000183c19d9,APPROVED,gcninspiration,Xilq1iIrd3P4DhHauld6NajL8jA2,2021-01-27 02:43:34.672,ja
179,6010cf998678fc0018dbfc26,APPROVED,gcninspiration,MhwwMSHHqiZeLonL1JPoLjoYI8y1,2021-01-27 02:27:37.774,en
180,6010cf1706640000183c19d6,APPROVED,gcninspiration,H43K7eGwd0QFjnyCLq068PkQ7hp2,2021-01-27 02:25:27.496,af
181,6010cde97471d900182e7035,APPROVED,news,NOkeDlvTcUNgLEwsmwhqDBRyZ3p1,2021-01-27 02:20:25.754,ja
182,6010cde97471d900182e7033,APPROVED,news,NOkeDlvTcUNgLEwsmwhqDBRyZ3p1,2021-01-27 02:20:25.352,ja
183,6010cde701ca20001787b692,APPROVED,news,NOkeDlvTcUNgLEwsmwhqDBRyZ3p1,2021-01-27 02:20:23.460,ja
184,6010cc287471d900182e702b,APPROVED,gcninspiration,brYsZQiee3W3O3cnONufR4cEUGq2,2021-01-27 02:12:56.591,en
185,6010cb4a06640000183c19c7,APPROVED,gcninspiration,YBGScrJkS6cFcPJZeGaNqSfsn8w2,2021-01-27 02:09:14.072,en
186,6010c91701ca20001787b689,APPROVED,bikevault,ehp1WXcROuh2Ja8RjnV9ZdWq3yf1,2021-01-27 01:59:51.622,en
187,6010c6997471d900182e7023,APPROVED,gcninspiration,WQDhBheXYseTCnsXDRezpkQb8FK2,2021-01-27 01:49:13.515,es
188,600e824f7471d900182e6252,APPROVED,news,,2021-01-27 01:46:56.142,en-GB
189,6010c58cc7955600175b91cd,APPROVED,gcninspiration,0oQe15ARP3QqMlL8gNuerhnuFE33,2021-01-27 01:44:44.328,es
190,6010c528ef26370018b035d5,APPROVED,training,FLqsZd517FTxDl0uNKTQGyzDYNF3,2021-01-27 01:43:04.907,es
191,6010c3317471d900182e701c,APPROVED,gcninspiration,3Ww92RXoFcZT8TbSJKHqq4OojN42,2021-01-27 01:34:41.193,en
192,6010c31e06640000183c19c0,APPROVED,bikevault,Ff7q3cDJtRRoAvtJdaGMUltSj352,2021-01-27 01:34:22.063,fr
193,6010c1d306640000183c19be,APPROVED,bikevault,rUhps0KAkYUueYpoAwZHexg43ol2,2021-01-27 01:28:51.067,en-GB
194,6010c07087d4900017108b28,APPROVED,gcninspiration,YpU6XLfkfsMN4yz2RIowl9TRgAp1,2021-01-27 01:22:56.925,en
195,6010bff2ef26370018b035cf,APPROVED,epicride,2QFmr9He1naOt8HdlrZTljZRGY83,2021-01-27 01:20:50.288,it
196,6010bfdc8678fc0018dbfc09,APPROVED,news,NOkeDlvTcUNgLEwsmwhqDBRyZ3p1,2021-01-27 01:20:28.915,ja
197,6010bf8e01ca20001787b670,APPROVED,gcninspiration,69WzgGl0RaQeR0CPNIXKFFlNRSJ3,2021-01-27 01:19:10.715,en
198,6010be2106640000183c19ab,APPROVED,bikevault,s6gzrpx917U6wmORJkJ8yiEUcWu2,2021-01-27 01:13:05.904,en
199,6010bd427471d900182e7008,APPROVED,bikevault,69WzgGl0RaQeR0CPNIXKFFlNRSJ3,2021-01-27 01:09:22.489,en
200,6010bc65ef26370018b035bb,APPROVED,gcninspiration,KS3NIBnab0cfVCZV2XkNAkyYQpj2,2021-01-27 01:05:41.407,en
201,6010bc0201ca20001787b66b,APPROVED,welcometothegcnshow,pglBSHIKk2S5PAJVZdgRga15KFL2,2021-01-27 01:04:02.319,zh-cn
